5.99146	-2.30259	2.00001e-06
6.21461	-2.30259	2.00001e-06
6.39693	-2.30259	2.00001e-06
6.55108	-2.30259	2.00001e-06
6.68461	-2.30259	2.00001e-06
6.80239	-2.30259	2.00001e-06
6.90776	-2.30259	2.00001e-06
7.6009	-2.30259	2.00002e-06
8.29405	6.95664	2.00002e-06
8.69951	8.37335	2.00002e-06
8.9872	8.81286	2.00002e-06
9.21034	9.09606	2.00002e-06
9.90349	9.86787	2.00002e-06
10.5966	10.5841	2.00002e-06
11.0021	10.9937	2.00002e-06
11.2898	11.2835	2.00002e-06
11.5129	11.5079	2.00002e-06
